"GEO_ID","POPGROUP","POPGROUP_LABEL","NAME","B19013_001E","B19013_001M"
"id","Race/Ethnic Group","Population Groups","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2015 Inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2015 Inflation-adjusted dollars)"
"0500000US04013","002","White alone","Maricopa County, Arizona","56337","405"
"0500000US04015","002","White alone","Mohave County, Arizona","38500","1090"
"0500000US04017","002","White alone","Navajo County, Arizona","45641","2188"
"0500000US04019","002","White alone","Pima County, Arizona","48801","739"
"0500000US04021","002","White alone","Pinal County, Arizona","50501","826"
"0500000US04023","002","White alone","Santa Cruz County, Arizona","41819","2665"
"0500000US04025","002","White alone","Yavapai County, Arizona","45086","1345"
"0500000US04027","002","White alone","Yuma County, Arizona","41798","1274"
"0500000US05001","002","White alone","Arkansas County, Arkansas","42928","3161"
"0500000US05003","002","White alone","Ashley County, Arkansas","41506","3326"
"0500000US05005","002","White alone","Baxter County, Arkansas","35458","2015"
"0500000US05007","002","White alone","Benton County, Arkansas","55511","1408"
"0500000US05009","002","White alone","Boone County, Arkansas","39736","1651"
"0500000US05011","002","White alone","Bradley County, Arkansas","42250","3888"
"0500000US05013","002","White alone","Calhoun County, Arkansas","43032","3734"
"0500000US05015","002","White alone","Carroll County, Arkansas","37029","2616"
"0500000US05017","002","White alone","Chicot County, Arkansas","43224","6489"
"0500000US05019","002","White alone","Clark County, Arkansas","39805","3321"
"0500000US05021","002","White alone","Clay County, Arkansas","32251","2480"
"0500000US05023","002","White alone","Cleburne County, Arkansas","43417","2976"
"0500000US05025","002","White alone","Cleveland County, Arkansas","46296","4439"
"0500000US05027","002","White alone","Columbia County, Arkansas","50998","5349"
"0500000US05029","002","White alone","Conway County, Arkansas","39860","5510"
"0500000US05031","002","White alone","Craighead County, Arkansas","45806","1496"
"0500000US05033","002","White alone","Crawford County, Arkansas","41283","1843"
"0500000US05035","002","White alone","Crittenden County, Arkansas","56377","2013"
"0500000US05037","002","White alone","Cross County, Arkansas","40965","1817"
"0500000US05039","002","White alone","Dallas County, Arkansas","41102","3785"
"0500000US05041","002","White alone","Desha County, Arkansas","42783","3259"
"0500000US05043","002","White alone","Drew County, Arkansas","43676","5722"
"0500000US05045","002","White alone","Faulkner County, Arkansas","55041","1837"
"0500000US05047","002","White alone","Franklin County, Arkansas","39541","2017"
"0500000US05049","002","White alone","Fulton County, Arkansas","36749","3641"
"0500000US05051","002","White alone","Garland County, Arkansas","40935","1914"
"0500000US05053","002","White alone","Grant County, Arkansas","46808","3733"
"0500000US05055","002","White alone","Greene County, Arkansas","41224","1852"
"0500000US05057","002","White alone","Hempstead County, Arkansas","37732","4107"
"0500000US05059","002","White alone","Hot Spring County, Arkansas","42384","2558"
"0500000US05061","002","White alone","Howard County, Arkansas","40757","2744"
"0500000US05063","002","White alone","Independence County, Arkansas","36948","1648"
"0500000US05065","002","White alone","Izard County, Arkansas","32718","2617"
"0500000US05067","002","White alone","Jackson County, Arkansas","32459","2507"
"0500000US05069","002","White alone","Jefferson County, Arkansas","46712","2414"
"0500000US05071","002","White alone","Johnson County, Arkansas","35176","3120"
"0500000US05073","002","White alone","Lafayette County, Arkansas","41726","4153"
"0500000US05075","002","White alone","Lawrence County, Arkansas","32373","2370"
"0500000US05077","002","White alone","Lee County, Arkansas","38894","7239"
"0500000US05079","002","White alone","Lincoln County, Arkansas","41220","3466"
"0500000US05081","002","White alone","Little River County, Arkansas","39588","5640"
"0500000US05083","002","White alone","Logan County, Arkansas","36390","2354"
"0500000US05085","002","White alone","Lonoke County, Arkansas","55487","2508"
"0500000US05087","002","White alone","Madison County, Arkansas","37747","2486"
"0500000US05089","002","White alone","Marion County, Arkansas","34137","1928"
"0500000US05091","002","White alone","Miller County, Arkansas","46144","2903"
"0500000US05093","002","White alone","Mississippi County, Arkansas","41279","2738"
"0500000US05095","002","White alone","Monroe County, Arkansas","36352","3099"
"0500000US05097","002","White alone","Montgomery County, Arkansas","33771","3063"
"0500000US05099","002","White alone","Nevada County, Arkansas","37540","5456"
"0500000US05101","002","White alone","Newton County, Arkansas","34583","4430"
"0500000US05103","002","White alone","Ouachita County, Arkansas","42348","3572"
"0500000US05105","002","White alone","Perry County, Arkansas","43539","4597"
"0500000US05107","002","White alone","Phillips County, Arkansas","43491","7412"
"0500000US05109","002","White alone","Pike County, Arkansas","33968","2650"
"0500000US05111","002","White alone","Poinsett County, Arkansas","35219","3324"
"0500000US05113","002","White alone","Polk County, Arkansas","34098","2024"
"0500000US05115","002","White alone","Pope County, Arkansas","40302","2578"
"0500000US05117","002","White alone","Prairie County, Arkansas","39059","2715"
"0500000US05119","002","White alone","Pulaski County, Arkansas","56369","1114"
"0500000US05121","002","White alone","Randolph County, Arkansas","34327","3068"
"0500000US05123","002","White alone","St. Francis County, Arkansas","36982","2212"
"0500000US05125","002","White alone","Saline County, Arkansas","57215","1854"
"0500000US05127","002","White alone","Scott County, Arkansas","37788","3405"
"0500000US05129","002","White alone","Searcy County, Arkansas","33300","2553"
"0500000US05131","002","White alone","Sebastian County, Arkansas","40849","2018"
"0500000US05133","002","White alone","Sevier County, Arkansas","38305","3735"
"0500000US05135","002","White alone","Sharp County, Arkansas","30665","1806"
"0500000US05137","002","White alone","Stone County, Arkansas","29322","2728"
"0500000US05139","002","White alone","Union County, Arkansas","48060","2894"
"0500000US05141","002","White alone","Van Buren County, Arkansas","32155","2308"
"0500000US05143","002","White alone","Washington County, Arkansas","46302","1094"
"0500000US05145","002","White alone","White County, Arkansas","43432","1900"
"0500000US05147","002","White alone","Woodruff County, Arkansas","31193","2539"
"0500000US05149","002","White alone","Yell County, Arkansas","38631","2238"
"0500000US06001","002","White alone","Alameda County, California","82824","1199"
"0500000US06003","002","White alone","Alpine County, California","59423","8854"
"0500000US06005","002","White alone","Amador County, California","54719","4285"
"0500000US06007","002","White alone","Butte County, California","44755","1252"
"0500000US06009","002","White alone","Calaveras County, California","55242","4035"
"0500000US06011","002","White alone","Colusa County, California","54123","2831"
"0500000US06013","002","White alone","Contra Costa County, California","85459","1255"
"0500000US06015","002","White alone","Del Norte County, California","42245","4895"
"0500000US06017","002","White alone","El Dorado County, California","70097","1886"
"0500000US06019","002","White alone","Fresno County, California","50386","758"
"0500000US06021","002","White alone","Glenn County, California","41957","5205"
"0500000US06023","002","White alone","Humboldt County, California","44095","1333"
"0500000US06025","002","White alone","Imperial County, California","42589","1585"
"0500000US06027","002","White alone","Inyo County, California","46694","3538"
"0500000US06029","002","White alone","Kern County, California","50315","717"
"0500000US06031","002","White alone","Kings County, California","48190","2062"
"0500000US06033","002","White alone","Lake County, California","37724","2840"
"0500000US06035","002","White alone","Lassen County, California","51130","2526"
"0500000US06037","002","White alone","Los Angeles County, California","62124","331"
"0500000US06039","002","White alone","Madera County, California","45095","1971"
"0500000US06041","002","White alone","Marin County, California","101129","1882"
"0500000US06043","002","White alone","Mariposa County, California","48529","4641"
"0500000US06045","002","White alone","Mendocino County, California","44531","2161"
"0500000US06047","002","White alone","Merced County, California","45504","1510"
"0500000US06049","002","White alone","Modoc County, California","38375","3213"
"0500000US06051","002","White alone","Mono County, California","61066","10574"
"0500000US06053","002","White alone","Monterey County, California","59228","1306"
"0500000US06055","002","White alone","Napa County, California","72220","2498"
"0500000US06057","002","White alone","Nevada County, California","56538","2658"
"0500000US06059","002","White alone","Orange County, California","79914","601"
"0500000US06061","002","White alone","Placer County, California","73888","1281"
"0500000US06063","002","White alone","Plumas County, California","48809","3488"
"0500000US06065","002","White alone","Riverside County, California","58994","587"
"0500000US06067","002","White alone","Sacramento County, California","60420","621"
"0500000US06069","002","White alone","San Benito County, California","71115","2200"
"0500000US06071","002","White alone","San Bernardino County, California","55421","787"
"0500000US06073","002","White alone","San Diego County, California","65480","559"
"0500000US06075","002","White alone","San Francisco County, California","100091","1466"
"0500000US06077","002","White alone","San Joaquin County, California","56313","911"
"0500000US06079","002","White alone","San Luis Obispo County, California","61694","1319"
"0500000US06081","002","White alone","San Mateo County, California","97207","1942"
"0500000US06083","002","White alone","Santa Barbara County, California","66814","1134"
"0500000US06085","002","White alone","Santa Clara County, California","94691","1042"
"0500000US06087","002","White alone","Santa Cruz County, California","69441","1676"
"0500000US06089","002","White alone","Shasta County, California","45180","1169"
"0500000US06091","002","White alone","Sierra County, California","42396","8442"
"0500000US06093","002","White alone","Siskiyou County, California","38610","2749"
"0500000US06095","002","White alone","Solano County, California","71497","1471"
"0500000US06097","002","White alone","Sonoma County, California","66800","1331"
"0500000US06099","002","White alone","Stanislaus County, California","51489","783"
"0500000US06101","002","White alone","Sutter County, California","53549","1890"
"0500000US06103","002","White alone","Tehama County, California","40919","2373"
"0500000US06105","002","White alone","Trinity County, California","35474","4478"
"0500000US06107","002","White alone","Tulare County, California","42513","1066"
"0500000US06109","002","White alone","Tuolumne County, California","50883","2310"
"0500000US06111","002","White alone","Ventura County, California","76839","976"
"0500000US06113","002","White alone","Yolo County, California","59421","1796"
"0500000US06115","002","White alone","Yuba County, California","48312","2236"
"0500000US08001","002","White alone","Adams County, Colorado","60451","1114"
"0500000US08003","002","White alone","Alamosa County, Colorado","32353","6737"
"0500000US08005","002","White alone","Arapahoe County, Colorado","68266","1207"
"0500000US08007","002","White alone","Archuleta County, Colorado","48588","3632"
"0500000US08009","002","White alone","Baca County, Colorado","38833","3617"
"0500000US08011","002","White alone","Bent County, Colorado","37982","4989"
"0500000US08013","002","White alone","Boulder County, Colorado","72616","1559"
"0500000US08014","002","White alone","Broomfield County, Colorado","82961","3319"
"0500000US08015","002","White alone","Chaffee County, Colorado","50909","2475"
"0500000US08017","002","White alone","Cheyenne County, Colorado","52609","3765"
"0500000US08019","002","White alone","Clear Creek County, Colorado","68680","5007"
"0500000US08021","002","White alone","Conejos County, Colorado","36675","5178"
"0500000US08023","002","White alone","Costilla County, Colorado","31286","5855"
"0500000US08025","002","White alone","Crowley County, Colorado","31389","4381"
"0500000US08027","002","White alone","Custer County, Colorado","35636","5787"
"0500000US08029","002","White alone","Delta County, Colorado","42613","2696"
"0500000US08031","002","White alone","Denver County, Colorado","58585","1031"
"0500000US08033","002","White alone","Dolores County, Colorado","32057","4145"
"0500000US08035","002","White alone","Douglas County, Colorado","103212","1944"
"0500000US08037","002","White alone","Eagle County, Colorado","74237","4673"
"0500000US08039","002","White alone","Elbert County, Colorado","84336","3846"
"0500000US08041","002","White alone","El Paso County, Colorado","61208","813"
"0500000US08043","002","White alone","Fremont County, Colorado","40451","1764"
"0500000US08045","002","White alone","Garfield County, Colorado","58930","3891"
"0500000US08047","002","White alone","Gilpin County, Colorado","66210","11226"
"0500000US08049","002","White alone","Grand County, Colorado","64840","6796"
"0500000US08051","002","White alone","Gunnison County, Colorado","48628","4760"
"0500000US08053","002","White alone","Hinsdale County, Colorado","57875","6889"
"0500000US08055","002","White alone","Huerfano County, Colorado","32833","2826"
"0500000US08057","002","White alone","Jackson County, Colorado","46892","3839"
"0500000US08059","002","White alone","Jefferson County, Colorado","70920","720"
"0500000US08061","002","White alone","Kiowa County, Colorado","40439","3807"
"0500000US08063","002","White alone","Kit Carson County, Colorado","41563","5740"
"0500000US08065","002","White alone","Lake County, Colorado","49688","14383"
"0500000US08067","002","White alone","La Plata County, Colorado","61385","1779"
"0500000US08069","002","White alone","Larimer County, Colorado","60557","1062"
"0500000US08071","002","White alone","Las Animas County, Colorado","45376","2760"
"0500000US08073","002","White alone","Lincoln County, Colorado","39398","4054"
"0500000US08075","002","White alone","Logan County, Colorado","42475","3246"
"0500000US08077","002","White alone","Mesa County, Colorado","49658","1581"
"0500000US08079","002","White alone","Mineral County, Colorado","52000","9854"
"0500000US08081","002","White alone","Moffat County, Colorado","51829","3078"
"0500000US08083","002","White alone","Montezuma County, Colorado","44878","2619"
"0500000US08085","002","White alone","Montrose County, Colorado","44539","2189"
"0500000US08087","002","White alone","Morgan County, Colorado","48826","2256"
"0500000US08089","002","White alone","Otero County, Colorado","35986","4574"
"0500000US08091","002","White alone","Ouray County, Colorado","61984","3593"
"0500000US08093","002","White alone","Park County, Colorado","56462","4805"
"0500000US08095","002","White alone","Phillips County, Colorado","43417","3830"
"0500000US08097","002","White alone","Pitkin County, Colorado","71372","11085"
"0500000US08099","002","White alone","Prowers County, Colorado","40260","3362"
"0500000US08101","002","White alone","Pueblo County, Colorado","43348","1760"
"0500000US08103","002","White alone","Rio Blanco County, Colorado","61118","7425"
"0500000US08105","002","White alone","Rio Grande County, Colorado","38786","4030"
"0500000US08107","002","White alone","Routt County, Colorado","66137","5070"
"0500000US08109","002","White alone","Saguache County, Colorado","34086","5053"
"0500000US08111","002","White alone","San Juan County, Colorado","36379","2420"
"0500000US08113","002","White alone","San Miguel County, Colorado","55135","6243"
"0500000US08115","002","White alone","Sedgwick County, Colorado","46350","5126"
"0500000US08117","002","White alone","Summit County, Colorado","71528","5863"
"0500000US08119","002","White alone","Teller County, Colorado","62444","3684"
"0500000US08121","002","White alone","Washington County, Colorado","45131","3205"
"0500000US08123","002","White alone","Weld County, Colorado","62265","1116"
"0500000US08125","002","White alone","Yuma County, Colorado","44702","4339"
"0500000US09001","002","White alone","Fairfield County, Connecticut","94786","1327"
"0500000US09003","002","White alone","Hartford County, Connecticut","73333","1077"
"0500000US09005","002","White alone","Litchfield County, Connecticut","72584","1501"
"0500000US09007","002","White alone","Middlesex County, Connecticut","81748","1980"
"0500000US09009","002","White alone","New Haven County, Connecticut","68413","1148"
"0500000US09011","002","White alone","New London County, Connecticut","70299","1778"
"0500000US09013","002","White alone","Tolland County, Connecticut","80666","1948"
"0500000US09015","002","White alone","Windham County, Connecticut","60866","1836"
"0500000US10001","002","White alone","Kent County, Delaware","58299","1651"
"0500000US10003","002","White alone","New Castle County, Delaware","71263","1032"
"0500000US10005","002","White alone","Sussex County, Delaware","56665","1526"
"0500000US11001","002","White alone","District of Columbia, District of Columbia","115890","2427"
"0500000US12001","002","White alone","Alachua County, Florida","50142","1512"
"0500000US12003","002","White alone","Baker County, Florida","51751","5517"
"0500000US12005","002","White alone","Bay County, Florida","49175","1441"
"0500000US12007","002","White alone","Bradford County, Florida","48213","5301"
"0500000US12009","002","White alone","Brevard County, Florida","50714","811"
"0500000US12011","002","White alone","Broward County, Florida","56399","606"
"0500000US12013","002","White alone","Calhoun County, Florida","35000","2658"
"0500000US12015","002","White alone","Charlotte County, Florida","45107","1177"
"0500000US12017","002","White alone","Citrus County, Florida","38237","1605"
"0500000US12019","002","White alone","Clay County, Florida","59727","2020"
"0500000US12021","002","White alone","Collier County, Florida","59387","1647"
"0500000US12023","002","White alone","Columbia County, Florida","44156","2848"
"0500000US12027","002","White alone","DeSoto County, Florida","36579","1979"
"0500000US12029","002","White alone","Dixie County, Florida","36789","3737"
"0500000US12031","002","White alone","Duval County, Florida","54477","1078"
"0500000US12033","002","White alone","Escambia County, Florida","50794","1029"
"0500000US12035","002","White alone","Flagler County, Florida","49324","1833"
"0500000US12037","002","White alone","Franklin County, Florida","40464","3145"
"0500000US12039","002","White alone","Gadsden County, Florida","48910","5537"
"0500000US12041","002","White alone","Gilchrist County, Florida","40690","2630"
"0500000US12043","002","White alone","Glades County, Florida","34834","3905"
"0500000US12045","002","White alone","Gulf County, Florida","44034","6846"
"0500000US12047","002","White alone","Hamilton County, Florida","40971","3086"
"0500000US12049","002","White alone","Hardee County, Florida","37104","4797"
"0500000US12051","002","White alone","Hendry County, Florida","40931","3983"
"0500000US12053","002","White alone","Hernando County, Florida","41559","1072"
"0500000US12055","002","White alone","Highlands County, Florida","36108","1241"
"0500000US12057","002","White alone","Hillsborough County, Florida","54914","664"
"0500000US12059","002","White alone","Holmes County, Florida","35287","2510"
"0500000US12061","002","White alone","Indian River County, Florida","47439","1444"
"0500000US12063","002","White alone","Jackson County, Florida","38721","1963"
"0500000US12065","002","White alone","Jefferson County, Florida","54559","4725"
"0500000US12067","002","White alone","Lafayette County, Florida","40250","8058"
"0500000US12069","002","White alone","Lake County, Florida","47413","1190"
"0500000US12071","002","White alone","Lee County, Florida","50195","683"
"0500000US12073","002","White alone","Leon County, Florida","56324","1661"
"0500000US12075","002","White alone","Levy County, Florida","36778","1559"
"0500000US12077","002","White alone","Liberty County, Florida","42766","5823"
"0500000US12079","002","White alone","Madison County, Florida","38690","6586"
"0500000US12081","002","White alone","Manatee County, Florida","51590","1029"
"0500000US12083","002","White alone","Marion County, Florida","40756","790"
"0500000US12085","002","White alone","Martin County, Florida","53535","2207"
"0500000US12086","002","White alone","Miami-Dade County, Florida","45586","519"
"0500000US12087","002","White alone","Monroe County, Florida","59105","2250"
"0500000US12089","002","White alone","Nassau County, Florida","55071","3116"
"0500000US12091","002","White alone","Okaloosa County, Florida","58718","1773"
"0500000US12093","002","White alone","Okeechobee County, Florida","35678","1561"
"0500000US12095","002","White alone","Orange County, Florida","52068","674"
"0500000US12097","002","White alone","Osceola County, Florida","45851","1084"
"0500000US12099","002","White alone","Palm Beach County, Florida","56882","524"
"0500000US12101","002","White alone","Pasco County, Florida","44730","812"
"0500000US12103","002","White alone","Pinellas County, Florida","47546","634"
"0500000US12105","002","White alone","Polk County, Florida","45438","898"
"0500000US12107","002","White alone","Putnam County, Florida","34038","1804"
"0500000US12109","002","White alone","St. Johns County, Florida","67032","1968"
"0500000US12111","002","White alone","St. Lucie County, Florida","46015","1288"
"0500000US12113","002","White alone","Santa Rosa County, Florida","60549","1791"
"0500000US12115","002","White alone","Sarasota County, Florida","52680","928"
"0500000US12117","002","White alone","Seminole County, Florida","60254","915"
"0500000US12119","002","White alone","Sumter County, Florida","51247","2180"
"0500000US12121","002","White alone","Suwannee County, Florida","38041","3477"
"0500000US12123","002","White alone","Taylor County, Florida","38511","3685"
"0500000US12125","002","White alone","Union County, Florida","40244","3317"
"0500000US12127","002","White alone","Volusia County, Florida","43139","702"
"0500000US12129","002","White alone","Wakulla County, Florida","49726","4656"
"0500000US12131","002","White alone","Walton County, Florida","46422","2625"
"0500000US12133","002","White alone","Washington County, Florida","40368","3182"
"0500000US13001","002","White alone","Appling County, Georgia","39981","4191"
"0500000US13003","002","White alone","Atkinson County, Georgia","34130","3905"
"0500000US13005","002","White alone","Bacon County, Georgia","42561","7015"
"0500000US13007","002","White alone","Baker County, Georgia","51538","8087"
"0500000US13009","002","White alone","Baldwin County, Georgia","39592","3534"
"0500000US13011","002","White alone","Banks County, Georgia","41609","3028"
"0500000US13013","002","White alone","Barrow County, Georgia","53176","1734"
"0500000US13015","002","White alone","Bartow County, Georgia","51065","1899"
"0500000US13017","002","White alone","Ben Hill County, Georgia","38830","4496"
"0500000US13019","002","White alone","Berrien County, Georgia","34538","5230"
"0500000US13021","002","White alone","Bibb County, Georgia","52978","2239"
"0500000US13023","002","White alone","Bleckley County, Georgia","46932","5404"
"0500000US13025","002","White alone","Brantley County, Georgia","37212","4810"
"0500000US13027","002","White alone","Brooks County, Georgia","41641","6620"
"0500000US13029","002","White alone","Bryan County, Georgia","64884","2620"
"0500000US13031","002","White alone","Bulloch County, Georgia","41190","2058"
"0500000US13033","002","White alone","Burke County, Georgia","49398","7583"
"0500000US13035","002","White alone","Butts County, Georgia","50384","7710"
"0500000US13037","002","White alone","Calhoun County, Georgia","40486","10796"
"0500000US13039","002","White alone","Camden County, Georgia","58940","3391"
"0500000US13043","002","White alone","Candler County, Georgia","34518","4327"
"0500000US13045","002","White alone","Carroll County, Georgia","46792","1937"
"0500000US13047","002","White alone","Catoosa County, Georgia","50819","1571"
"0500000US13049","002","White alone","Charlton County, Georgia","41929","6012"
"0500000US13051","002","White alone","Chatham County, Georgia","55466","1595"
"0500000US13053","002","White alone","Chattahoochee County, Georgia","44877","4689"
"0500000US13055","002","White alone","Chattooga County, Georgia","33927","2052"
"0500000US13057","002","White alone","Cherokee County, Georgia","70839","2353"
"0500000US13059","002","White alone","Clarke County, Georgia","37856","1668"
"0500000US13061","002","White alone","Clay County, Georgia","41359","9327"
"0500000US13063","002","White alone","Clayton County, Georgia","38499","2764"
"0500000US13065","002","White alone","Clinch County, Georgia","36016","6219"
"0500000US13067","002","White alone","Cobb County, Georgia","75041","1191"
"0500000US13069","002","White alone","Coffee County, Georgia","37395","1823"
"0500000US13071","002","White alone","Colquitt County, Georgia","38286","2122"
"0500000US13073","002","White alone","Columbia County, Georgia","72414","2243"
"0500000US13075","002","White alone","Cook County, Georgia","41234","4282"
"0500000US13077","002","White alone","Coweta County, Georgia","66660","2251"
"0500000US13079","002","White alone","Crawford County, Georgia","44298","4121"
"0500000US13081","002","White alone","Crisp County, Georgia","47089","3789"
